review,rating,date,bank,source,sentiment_label,sentiment_score,clean_review,theme
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen,Google Play,POSITIVE,0.9986761212348938,keep up the good work and pleas add water and electric utility payment,"Feature Requests & Suggestions, Financial Transactions"
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen,Google Play,NEGATIVE,0.9995891451835632,the app missed some important features it doest show recent transactions transfer to telebirr limited to own telebirr the statement doest show running balance,"Feature Requests & Suggestions, Financial Transactions"
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen,Google Play,POSITIVE,0.9996811151504515,simple fast and easy,Other
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen,Google Play,NEGATIVE,0.8565719723701477,aplication risk star,Other
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen,Google Play,NEGATIVE,0.9961472749710084,baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra godina jimmaa magaalaa aggaaroo irraa muaz abamecha abamilki,Other
It doesn't work,1,2025-02-07,Dashen,Google Play,NEGATIVE,0.9997813105583192,it doesnt work,Other
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen,Google Play,POSITIVE,0.99981027841568,dashen super app super easy to use secure and fast transaction love it,"Financial Transactions, Security & Privacy Concerns"
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen,Google Play,POSITIVE,0.9998507499694824,i tried the new dash bank super app today and its amazingly easy and funi recommend you download and use it you really like it,Other
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen,Google Play,NEGATIVE,0.985221803188324,gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,Other
"Good app, bad security",3,2025-02-06,Dashen,Google Play,POSITIVE,0.989300549030304,good app bad security,Security & Privacy Concerns
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen,Google Play,NEGATIVE,0.9956958293914796,on transaction page only show sent transaction try to include received transaction,Financial Transactions
Wonderful Application 😍,5,2025-02-05,Dashen,Google Play,POSITIVE,0.9998589754104614,wonderful application,Other
I loved it,5,2025-02-05,Dashen,Google Play,POSITIVE,0.9998809099197388,i loved it,Other
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,Dashen,Google Play,NEGATIVE,0.8832131028175354,,Other
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,Dashen,Google Play,POSITIVE,0.999471127986908,i am so thankful for having this best app dashen one step ahead,Other
Not good this app,1,2025-02-04,Dashen,Google Play,NEGATIVE,0.9997790455818176,not good this app,Other
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen,Google Play,NEGATIVE,0.990936815738678,excellent app ever but it needs improvement on speed and transaction lists,"Feature Requests & Suggestions, Financial Transactions"
"It does not work functional ,",1,2025-02-02,Dashen,Google Play,NEGATIVE,0.9997901320457458,it does not work functional,Other
all of dashen bank customers use the application it is good to use,5,2025-02-01,Dashen,Google Play,POSITIVE,0.9958037734031676,all of dashen bank customers use the application it is good to use,Other
Gret experience,5,2025-02-01,Dashen,Google Play,NEGATIVE,0.7600314617156982,gret experience,Other
All good we need more,3,2025-01-31,Dashen,Google Play,POSITIVE,0.9996538162231444,all good we need more,Other
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen,Google Play,POSITIVE,0.9997517466545104,dashen super app is easy to use fast and robust,Other
it was amazing app.....thank you dashen bank....,5,2025-01-30,Dashen,Google Play,POSITIVE,0.9998608827590942,it was amazing appthank you dashen bank,Other
Dashen bank super app for easy life.,5,2025-01-30,Dashen,Google Play,POSITIVE,0.7723070979118347,dashen bank super app for easy life,Other
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,Dashen,Google Play,POSITIVE,0.9995208978652954,excellent uiux and beyond banking services,User Interface & Experience
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,Dashen,Google Play,NEGATIVE,0.9945861101150512,send to oher bank addisinternational bank cbe birr account number,"Feature Requests & Suggestions, Financial Transactions"
Just Wow,5,2025-01-29,Dashen,Google Play,POSITIVE,0.999775230884552,just wow,Other
mobile banking to the next level,5,2025-01-28,Dashen,Google Play,POSITIVE,0.9409878849983216,mobile banking to the next level,Other
The first 3 star review is me,3,2025-01-25,Dashen,Google Play,POSITIVE,0.9967767596244812,the first star review is me,Other
Is not working,1,2025-01-25,Dashen,Google Play,NEGATIVE,0.9997809529304504,is not working,Other
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24,Dashen,Google Play,POSITIVE,0.9998725652694702,fast reliable and user friendly amazing chatting features keep it up always one step ahead,"User Interface & Experience, Feature Requests & Suggestions"
V good ❗️,5,2025-01-24,Dashen,Google Play,POSITIVE,0.9993855953216552,v good,Other
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23,Dashen,Google Play,POSITIVE,0.9862456321716307,this app is literally the best thing ever the chat banking is so easy just text and its done super smooth fast and honestly a life saverif you havent downloaded it yet youre missing out big time,Other
I only see white page,2,2025-01-23,Dashen,Google Play,NEGATIVE,0.9910238981246948,i only see white page,Other
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen,Google Play,POSITIVE,0.9994206428527832,excellent banking app for all your needs who needs a physical branch when you can use dashen bank super app instead ive never had an issue with anything that dashen bank super app havent handled swiftly and resolved to my satisfaction and above i dont often write reviews but this is an appbank that i would highly recommended to everyone,Other
Amizing Application 😍,5,2025-01-22,Dashen,Google Play,NEGATIVE,0.9905142784118652,amizing application,Other
Fastest and easy to use,5,2025-01-22,Dashen,Google Play,POSITIVE,0.9997114539146424,fastest and easy to use,Other
